system_id,sentence
25,現在正加速採用最先進技術，藉由導入新技術平台，將讓三奈米製程等先進
25,製程導入車用的速度，最少能提前年
25,至於日本設第二座廠，台積電董事長劉德音日前曾於股東會後座談表示，日本政府積極希望
25,公司繼續擴，但簡單講就是還在評估，因為當時買的地只夠個工廠，第二工廠的地還在徵
25,收中，計畫還在跟日本政府討論中，至於需求還是以成熟製程為主，因為很多客戶覺得產能
25,不太夠，所以是朝著這個方向評估，但台積電所有的成熟製程都是特殊製程，不是別人都會
25,做的
25,///
26,柯文哲嗆億疫苗送的比買的多疾管署這麼回
26,//
26,中時陳人齊
26,民眾黨總統參選人柯文哲昨日在台中的千人造勢會中指出，中央的防疫特別預算億元，怎麼搞到最後疫苗送的比買的還多
26,疾管署今日駁斥，政府採購佔比，並無疫苗送的比買的多之情事
26,疾管署今日發布新聞稿指出，有關柯文哲昨日發表新冠疫苗送的比買的多言論事，我國自年月起逐步採購新冠疫苗，於年間亦陸續獲得台積電鴻海暨永齡基金會及慈濟基金會，與美國日本立陶宛捷克波蘭及斯洛伐克等友好國家捐贈疫苗，截至年月底總計有萬劑，其中萬劑為政府採購，萬劑為捐贈，政府採購佔比達，很明顯疫苗送的比買的多之言論並非事實
26,疾管署說明，因應新冠疫情，接種疫苗為防疫重要策略之
26,為獲得安全有效的疫苗，政府採取多元外購與國內研發雙軌並行方式，取得足夠數量，並儘速提供民眾接種，以使國人獲得免疫保護力，確保國民健康安全，利於整體疫情控制
26,////
26,柯布林師父很奇怪耶
26,不是有買高端了嗎
27,媒體來源
27,自由時報
27,記者署名
27,陳昀
27,完整新聞標題
27,會見賴清德日本黨國會團盼助台灣加入
27,完整新聞內文
27,副總統賴清德今接見日本立憲・維新・國民超黨派台灣訪問團，團長前原誠司
27,表示，台灣對日本是非常重要的友人，日本支持台灣維持現狀的主張，
27,也絕對反對用武力片面改變現狀的作為，同時期盼台灣有機會加入跨太平洋夥伴全面進
27,步協定，日本會盡力給予協助
27,賴清德致詞表示，台灣與日本有很深的淵源，關係也非常密切，面臨天災時彼此幫忙互
27,相支援，也合力面對疫情，日本捐贈疫苗給台灣，台灣也提供防疫物資給日本，
27,充分展現台日關係友好
27,賴清德指出，在貿易方面，去年台日雙邊貿易總額高達億美元，創歷史新高，日本是
27,台灣第大台灣是日本第大貿易夥伴，感謝日本政府支持台灣加入，也希望日本
27,持續給予台灣協助
27,賴清德說，台美世紀貿易倡議首批協定已完成簽署，台灣非常期待能跟日本展開類
27,似的貿易協定，增進彼此的貿易關係
27,另外，台積電到日本投資設廠，有許多問題需要日
27,本政府協助，希望國會議員們能給予支持
27,賴清德談到，日本首相岸田文雄日前主持峰會表現傑出，台灣也希望能與日本共同合作
27,，推動區域的和平穩定，台灣會竭力維護兩岸和平穩定的現狀，強化自身國防力量，也希
27,望跟印太地區民主國家合作，達成和平的目標
27,訪團團長前原誠司眾議員致詞提到，此次訪團成員包括日本立憲民主黨日本維新會國
27,民民主黨等個在野黨，他們都非常期盼和台灣加強關係
27,前原誠司指出，台日共享自由民主人權和法治等普世價值，台灣對日本而言是非常重
27,要的友人，日本支持台灣期盼維持現狀的主張，也絕對反對用武力片面改變現狀的作為
27,前原誠司提到，台灣在新冠疫情管控有傑出的表現，卻無法參與世界衛生組織
27,，對世界而言是巨大的損失
27,此外，在貿易和技術等方面，他也期盼台灣有機會加入
27,，日本會盡力給予協助
27,前原誠司說，去年年底日本修訂安保三文件，未來會增加該國防衛預算，日本朝野都
27,支持強化國防力量的作為
27,他認為，面對中國北韓俄羅斯等與我們持有不同價值觀且
27,不斷擴張武力的國家，我們必須堅守自己的價值觀與行動，自己的國家自己救，並統
27,合嚇阻的能力，相信對東北亞地區的和平與繁榮能有所貢獻
27,前原誠司提到，日本也提出經濟安全保障的構想，對於享譽盛名的台積電到熊本縣設
27,廠，他表示相當歡迎
27,最後，他表示，日本會在國際場合支持台灣，希望未來台日共同發
27,展能更上層樓
27,訪團成員尚包括眾議員渡辺周藤田文武等，由
27,外交部次長田中光及日本台灣交流協會台北事務所代表泉裕泰陪
27,同前往總統府
27,完整新聞連結或短網址不可用等轉載媒體
27,//////
27,備註
27,福食都吃了，怎麼還沒加入
28,媒體來源中國時報
28,記者署名邱立雅
28,完整新聞標題日立先端科技竹北設開發中心蔡英文親自出席道賀
28,完整新聞內文
28,//
28,//////
28,蔡英文總統中前往日立先端科技中心開幕致詞，大讚日立是在台外商優良典範
28,邱立
28,雅攝
28,日立先端科技選定竹北成立半導體先端技術開發中心
28,，蔡英文總統日前來祝賀，見證日
28,立在竹北的投資成果
28,會中有日立合作夥伴台積電高層致詞，表示現今
28,半導體設備進入
28,奈米奈米的世代
28,，未來挑戰越來越大，台積電與日立合作關係更密切
28,台積電資深副總經理林錦坤表示，座開發中心的啟用，代表公司技術發展的關鍵步，
28,也是推動產業進步的動力，台積電樂見日立做出立足台灣，創立開發中心這個重要的投資
28,決定，奠基於堅實的技術與研發人才的優勢，才能在分秒必爭的半導體行業競爭中脫穎而
28,出，也期待研發中心的啟用能帶來深厚的合作機會，並持續推動科技的創新與進步
28,台積電先進研發副總經理章勳明說，現在半導體設備進入奈米奈米的世代，未來挑戰
28,越來越大，台積電與日立合作關係更密切，先端技術開發中心的揭幕，不僅對台積電台
28,灣半導體產業來說意義重大，代表世界級設備外商對台灣的環境和發展深具信心
28,國際半導體產業協會總裁曹世綸表示，從日本美國到台灣，再到全世界，成為大型半導
28,體設備供應商，日立先端科技注重全球布局和區域連結，與在地的深耕，透過提供微電子
28,和半導體最尖端的技術和服務，幫助世界夥伴共同成長，也扮演台灣半導體產業持續邁進
28,的重要推手
28,曹世綸說，透過半導體先端技術開發中心啟用，將提升台灣半導體行業先進研發的創新與
28,競爭力，尤其協助台灣半島體行業的龍頭企業，在先進製程的前瞻競爭力，國際半導體產
28,業協會樂見台灣半導體行業，能透過國際產業供應鏈合作，讓台灣半導體產業擁有卓越創
28,新的技術實力
28,楊文科說，台積電研發中心就在竹科，研發必須集中，不可能分散在南科中科，現在半
28,導體製程已達奈米以下，如何提升製程量產與良率是關鍵，日立先端科技中心跟台積
28,電半導體廠商都有密切關係，將成台灣護國群山中的座神山
28,蔡英文則表示，很高興跟大家在起見證日立在竹北的投資成果，日立在台灣深耕超過半
28,個世紀，在台灣半導體先進製程上扮演不可或缺角色，半導體先端中心的開幕是重要里程
28,碑，未來這座中心將強化客制化技術落實關鍵零組件在台生產，支持台灣廠商保持競爭
28,優勢，帶來就業機會，感謝日立先端科技深耕台灣，帶動產業整體發展，是在台外商優良
28,典範
28,完整新聞連結或短網址不可用等轉載媒體
28,////
28,備註竹北真的適合台清陽交成電機電子系畢業的研發製程工程師居住
28,///
28,/////
28,日立先端科技新竹縣竹北市環北路段號樓電話
29,高雄兩大夜市六合跟瑞豐
29,本就南北南高雄的就去六合北高雄就去瑞豐
29,六合連觀光客都知道貴到不行讓觀光客知道什麼叫物價上漲
29,反觀瑞豐的價格實在大量的本地人都會選擇瑞豐逛街旁邊也有捷運可以抵達
29,妹子都穿短褲在裡面逛街玩遊戲
29,強烈建議應該要加強推廣瑞豐夜市的熱鬧
29,現在整個高雄重心都北偏北高雄左營已經成為了高雄核心
29,有百貨醫院工業觀光交通
29,就等台積電降落北高雄完成後就要開始蓬勃發展
29,看看建商與房仲大量進駐左營就知道不是開玩笑的
29,不知鄉民怎看北高雄的繁榮
29,還有瑞豐夜市該取代六合夜市成為高雄夜市的標的
30,上市公司非主管薪資出爐
30,台積電僅排第冠軍年薪萬
30,新聞雲
30,記者閔文昱綜合報導
30,台灣證券交易所今日公布年度非擔任主管職務之全時員工薪資資訊，包括員工人數薪資總額薪資平均數及中位數，其中，聯發科以平均年薪萬元位列第，月薪約萬，而護國神山台積電的非主管平均年薪則為萬元，排名第
30,證交所表示，該資訊是排除經理人及部分工時人員等，聚焦於般常僱員工的薪資水準，與今年月日公布的年度財務報告附註揭露之全體員工薪酬資訊範圍及定義不同，因此不宜直接進行比較，提醒投資人宜參閱公開資訊觀測站之相關說明
30,根據證交所資訊，上市公司去年非擔任主管職務的全時員工平均薪資前名依序為聯發科萬瑞鼎萬長榮萬聯詠萬瑞昱萬矽創萬台積電萬天鈺萬陽明萬晶相光萬
30,資訊顯示，前名中，有間上市公司是半導體業，而航運業受惠於去年運價大漲，獲利大增，也有間上市公司長榮陽明擠進前名，成為唯二非半導體的業者
30,////
30,對不起我拉低全台灣平均
31,媒體來源中央社
31,記者署名葉素萍
31,完整新聞標題賴清德會日本在野黨訪團盼台日洽簽貿易協議
31,完整新聞內文
31,///
31,副總統賴清德前右日在總統府接見日本立憲．維新．國民超黨派台灣訪問團，
31,與訪團團長國民民主黨籍眾議員前原誠司前左握手致意
31,中央社記者裴禛攝年
31,月日
31,中央社記者葉素萍台北日電副總統賴清德今天接見日本立憲．維新．國民超黨派
31,台灣訪問團時指出，台美最近洽簽世紀貿易倡議，第階段已簽署完畢，台灣也非常
31,期待與日本展開類似貿易協議，增進彼此貿易關係
31,日本立憲民主黨日本維新會國民民主黨個在野黨議員組團訪問台灣，團長是前外相
31,前原誠司，這也是日本個在野政黨首度組團訪台
31,賴副總統上午在總統府接見訪團，他致詞表示，台日雙邊貿易已高達億美元，破歷史
31,新高，日本是台灣第三大貿易國，台灣是日本第四大貿易國，感謝日本政府支持台灣加入
31,跨太平洋夥伴全面進步協定，也請日本持續給予台灣協助
31,賴副總統說，台美最近洽簽世紀貿易倡議，第階段已經簽署完畢，台灣也非常期待與
31,日本展開類似貿易協議，增進彼此間貿易關係
31,賴副總統並指出，台積電已經到日本投資，必然有很多問題需要日本政府協助，請國會議
31,員給予支持
31,在區域安全方面，賴副總統說，台灣非常希望與日本共同合作，推動區域和平穩定
